"HCR","CU","year","H.50","H.25","H.75"
"fixed.ER.50","Whiteandtribs.",2035,2075,1412,3051
"fixed.ER.50","Whiteandtribs.",2036,1947,1323.75,2942
"fixed.ER.50","Whiteandtribs.",2037,2176.5,1459.5,3243.5
"fixed.ER.50","Whiteandtribs.",2038,2490.5,1740.75,3543.75
"fixed.ER.50","Whiteandtribs.",2039,2632,1773.75,3667.25
"fixed.ER.50","Whiteandtribs.",2040,2534.5,1746.75,3645
"fixed.ER.50","Whiteandtribs.",2041,2433,1647,3578.25
"fixed.ER.50","Whiteandtribs.",2042,2493.5,1659,3497
"fixed.ER.50","Whiteandtribs.",2043,2615,1720.5,3631.75
"fixed.ER.50","Whiteandtribs.",2044,2716,1842.5,3712.25
"fixed.ER.50","Whiteandtribs.",2045,2718.5,1844.75,3681.75
"fixed.ER.50","Whiteandtribs.",2046,2666,1817.75,3659.5
"fixed.ER.50","Whiteandtribs.",2047,2658,1744,3644.75
"fixed.ER.50","Whiteandtribs.",2048,2654.5,1797.75,3616
"fixed.ER.50","Whiteandtribs.",2049,2713.5,1827,3717.25
"fixed.ER.50","Whiteandtribs.",2050,2802,1875.5,3844
"fixed.ER.50","Whiteandtribs.",2051,2744,1833,3830.5
"fixed.ER.50","YukonR.Teslinheadwaters",2024,0,0,0
"fixed.ER.50","YukonR.Teslinheadwaters",2025,2717.5,2269.5,3269.25
"fixed.ER.50","YukonR.Teslinheadwaters",2026,3269.5,2647,4106.25
"fixed.ER.50","YukonR.Teslinheadwaters",2027,3850.5,3025.5,4767.25
"fixed.ER.50","YukonR.Teslinheadwaters",2028,3809.5,2958,4786.25
"fixed.ER.50","YukonR.Teslinheadwaters",2029,4891,3788.5,6061
"fixed.ER.50","YukonR.Teslinheadwaters",2030,4790.5,3834,6136.5
"fixed.ER.50","YukonR.Teslinheadwaters",2031,4715.5,3641.5,5932.25
"fixed.ER.50","YukonR.Teslinheadwaters",2032,4827,3647,6191.25
"fixed.ER.50","YukonR.Teslinheadwaters",2033,4776,3811,6237.5
"fixed.ER.50","YukonR.Teslinheadwaters",2034,4809.5,3805.5,6156.25
"fixed.ER.50","YukonR.Teslinheadwaters",2035,4850.5,3823.75,6209
"fixed.ER.50","YukonR.Teslinheadwaters",2036,4813.5,3820.75,6083
"fixed.ER.50","YukonR.Teslinheadwaters",2037,4826,3856,6138.25
"fixed.ER.50","YukonR.Teslinheadwaters",2038,4952,3850.75,6125.5
"fixed.ER.50","YukonR.Teslinheadwaters",2039,5006.5,3865.5,6236.75
"fixed.ER.50","YukonR.Teslinheadwaters",2040,4973.5,3919,6299
"fixed.ER.50","YukonR.Teslinheadwaters",2041,4939,3951,6202
"fixed.ER.50","YukonR.Teslinheadwaters",2042,4918,3910.25,6254
"fixed.ER.50","YukonR.Teslinheadwaters",2043,4991,3881,6206
"fixed.ER.50","YukonR.Teslinheadwaters",2044,5014.5,3904,6294
"fixed.ER.50","YukonR.Teslinheadwaters",2045,4901,3844.75,6175.25
"fixed.ER.50","YukonR.Teslinheadwaters",2046,4922,3895.75,6163.25
"fixed.ER.50","YukonR.Teslinheadwaters",2047,4967.5,3867.25,6101.25
"fixed.ER.50","YukonR.Teslinheadwaters",2048,4842,3900.25,6099.75
"fixed.ER.50","YukonR.Teslinheadwaters",2049,4868.5,3867.75,6265.25
"fixed.ER.50","YukonR.Teslinheadwaters",2050,4924.5,3878,6296.75
"fixed.ER.50","YukonR.Teslinheadwaters",2051,5018,3799.75,6258.25
"fixed.ER.55","Big.Salmon",2024,0,0,0
"fixed.ER.55","Big.Salmon",2025,1428,1209.5,1678
"fixed.ER.55","Big.Salmon",2026,2286,1838.75,2872
"fixed.ER.55","Big.Salmon",2027,3689,2807.25,4688.75
"fixed.ER.55","Big.Salmon",2028,3764,2896.25,4901
"fixed.ER.55","Big.Salmon",2029,3557.5,2736,4613
"fixed.ER.55","Big.Salmon",2030,3242,2492.75,4275.5
"fixed.ER.55","Big.Salmon",2031,3101.5,2304.25,4254.5
"fixed.ER.55","Big.Salmon",2032,3842,2835,5229.75
"fixed.ER.55","Big.Salmon",2033,4386.5,3308.75,5936.5
"fixed.ER.55","Big.Salmon",2034,4391.5,3265.5,5958.25
"fixed.ER.55","Big.Salmon",2035,4313,3132,5801.5
"fixed.ER.55","Big.Salmon",2036,4161,3009,5799
"fixed.ER.55","Big.Salmon",2037,4337.5,3083.5,5820.75
"fixed.ER.55","Big.Salmon",2038,4604,3327.25,6153.25
"fixed.ER.55","Big.Salmon",2039,4633,3537.25,6132.5
"fixed.ER.55","Big.Salmon",2040,4719.5,3449,6181.25
"fixed.ER.55","Big.Salmon",2041,4736.5,3503.5,6077.75
"fixed.ER.55","Big.Salmon",2042,4573,3546.25,6001.25
"fixed.ER.55","Big.Salmon",2043,4689,3504.5,6034
"fixed.ER.55","Big.Salmon",2044,4752,3589.5,6345
"fixed.ER.55","Big.Salmon",2045,4770,3666,6295.75
"fixed.ER.55","Big.Salmon",2046,4854.5,3687.25,6332.25
"fixed.ER.55","Big.Salmon",2047,4822,3602.25,6203.25
"fixed.ER.55","Big.Salmon",2048,4864.5,3713,6108.5
"fixed.ER.55","Big.Salmon",2049,4999.5,3692.75,6327
"fixed.ER.55","Big.Salmon",2050,4913.5,3735.5,6480
"fixed.ER.55","Big.Salmon",2051,5004,3766.5,6400.75
"fixed.ER.55","MiddleYukonR.andtribs.",2024,0,0,0
"fixed.ER.55","MiddleYukonR.andtribs.",2025,3758.5,3144,4476.5
"fixed.ER.55","MiddleYukonR.andtribs.",2026,6465.5,5156,7979.75
"fixed.ER.55","MiddleYukonR.andtribs.",2027,9362.5,7364,11731.75
"fixed.ER.55","MiddleYukonR.andtribs.",2028,7735,6179,9847.75
"fixed.ER.55","MiddleYukonR.andtribs.",2029,6999.5,5405,9049
"fixed.ER.55","MiddleYukonR.andtribs.",2030,7438,5667,9617
"fixed.ER.55","MiddleYukonR.andtribs.",2031,7479,5476.5,10180.5
"fixed.ER.55","MiddleYukonR.andtribs.",2032,9412.5,6814,12439.5
"fixed.ER.55","MiddleYukonR.andtribs.",2033,9966,7426,13303.75
"fixed.ER.55","MiddleYukonR.andtribs.",2034,9625,7007.25,12538.25
"fixed.ER.55","MiddleYukonR.andtribs.",2035,9230.5,6786,12401.25
"fixed.ER.55","MiddleYukonR.andtribs.",2036,9520,6821.75,12751.75
"fixed.ER.55","MiddleYukonR.andtribs.",2037,10069,7230.75,13181.75
"fixed.ER.55","MiddleYukonR.andtribs.",2038,10758,7781,14118
"fixed.ER.55","MiddleYukonR.andtribs.",2039,10757,8019.5,13815.75
"fixed.ER.55","MiddleYukonR.andtribs.",2040,10556.5,7746,13793
"fixed.ER.55","MiddleYukonR.andtribs.",2041,10509,7619.75,13740.5
"fixed.ER.55","MiddleYukonR.andtribs.",2042,10569,7736.25,13772.75
"fixed.ER.55","MiddleYukonR.andtribs.",2043,10783,8069,14337.25
"fixed.ER.55","MiddleYukonR.andtribs.",2044,10894,8306.5,14639
"fixed.ER.55","MiddleYukonR.andtribs.",2045,11055,8221.5,14421.5
"fixed.ER.55","MiddleYukonR.andtribs.",2046,11036,8342.25,14497.25
"fixed.ER.55","MiddleYukonR.andtribs.",2047,10945.5,8286.5,14529
"fixed.ER.55","MiddleYukonR.andtribs.",2048,11089.5,8354.5,14440.25
"fixed.ER.55","MiddleYukonR.andtribs.",2049,11494.5,8468.5,14754.25
"fixed.ER.55","MiddleYukonR.andtribs.",2050,11503.5,8326.75,15063
"fixed.ER.55","MiddleYukonR.andtribs.",2051,11697,8563.25,14948.75
"fixed.ER.55","Nordenskiold",2024,0,0,0
"fixed.ER.55","Nordenskiold",2025,1549.5,1220.75,2146.75
"fixed.ER.55","Nordenskiold",2026,1911,1319.75,3002
"fixed.ER.55","Nordenskiold",2027,2331,1470.75,3930
"fixed.ER.55","Nordenskiold",2028,2387.5,1422,3975.25
"fixed.ER.55","Nordenskiold",2029,2520,1541.5,4132.75
"fixed.ER.55","Nordenskiold",2030,2476,1410.5,3990.75
"fixed.ER.55","Nordenskiold",2031,2211,1281,4007.25
"fixed.ER.55","Nordenskiold",2032,2044,1117,3539
"fixed.ER.55","Nordenskiold",2033,1849,982.75,3241.75
"fixed.ER.55","Nordenskiold",2034,1700.5,947,3273.75
"fixed.ER.55","Nordenskiold",2035,1745.5,965,3156.5
"fixed.ER.55","Nordenskiold",2036,1819.5,981.25,3143.25
"fixed.ER.55","Nordenskiold",2037,1720.5,973,3199.5
"fixed.ER.55","Nordenskiold",2038,1696,946.25,3123
"fixed.ER.55","Nordenskiold",2039,1694.5,890.25,3141.5
"fixed.ER.55","Nordenskiold",2040,1772,892.75,3075.5
"fixed.ER.55","Nordenskiold",2041,1794.5,975.75,3056.5
"fixed.ER.55","Nordenskiold",2042,1744,981.75,2945
"fixed.ER.55","Nordenskiold",2043,1689.5,918.75,3043.75
"fixed.ER.55","Nordenskiold",2044,1683,889.5,3027.75
"fixed.ER.55","Nordenskiold",2045,1713.5,911.75,2987.5
"fixed.ER.55","Nordenskiold",2046,1690.5,903,3008
"fixed.ER.55","Nordenskiold",2047,1648.5,921.75,2921.5
"fixed.ER.55","Nordenskiold",2048,1716,862,3038.75
"fixed.ER.55","Nordenskiold",2049,1675.5,851.5,3066
"fixed.ER.55","Nordenskiold",2050,1686.5,915,3064.25
"fixed.ER.55","Nordenskiold",2051,1811.5,941.25,3047
"fixed.ER.55","NorthernYukonR.andtribs.",2024,0,0,0
"fixed.ER.55","NorthernYukonR.andtribs.",2025,1681,1407,1990
"fixed.ER.55","NorthernYukonR.andtribs.",2026,2741.5,2195.75,3426.25
"fixed.ER.55","NorthernYukonR.andtribs.",2027,3811,3026.75,4970.25
"fixed.ER.55","NorthernYukonR.andtribs.",2028,3409,2642.75,4250.25
"fixed.ER.55","NorthernYukonR.andtribs.",2029,4017.5,3153.5,5201.25
"fixed.ER.55","NorthernYukonR.andtribs.",2030,3982,3049.75,5172.75
"fixed.ER.55","NorthernYukonR.andtribs.",2031,3815,2794,5112.25
"fixed.ER.55","NorthernYukonR.andtribs.",2032,4635.5,3346.5,6237.75
"fixed.ER.55","NorthernYukonR.andtribs.",2033,5035,3790.75,6893.5
"fixed.ER.55","NorthernYukonR.andtribs.",2034,5081.5,3715.25,6859.5
"fixed.ER.55","NorthernYukonR.andtribs.",2035,5283.5,3902.25,7005.25
"fixed.ER.55","NorthernYukonR.andtribs.",2036,5236,3923.5,7132.25
"fixed.ER.55","NorthernYukonR.andtribs.",2037,5423,3941.75,7256
"fixed.ER.55","NorthernYukonR.andtribs.",2038,5683,4210,7438.75
"fixed.ER.55","NorthernYukonR.andtribs.",2039,5866,4393.5,7526.5
"fixed.ER.55","NorthernYukonR.andtribs.",2040,5847,4473.5,7450.5
"fixed.ER.55","NorthernYukonR.andtribs.",2041,5857,4497.5,7548
"fixed.ER.55","NorthernYukonR.andtribs.",2042,5917,4389.25,7572.75
"fixed.ER.55","NorthernYukonR.andtribs.",2043,5895.5,4528.75,7500.75
"fixed.ER.55","NorthernYukonR.andtribs.",2044,5927.5,4651,7706.25
"fixed.ER.55","NorthernYukonR.andtribs.",2045,6026,4640.75,7619
"fixed.ER.55","NorthernYukonR.andtribs.",2046,6193.5,4727,7670.5
"fixed.ER.55","NorthernYukonR.andtribs.",2047,6053.5,4719.75,7770.5
"fixed.ER.55","NorthernYukonR.andtribs.",2048,6206,4750.25,7720
"fixed.ER.55","NorthernYukonR.andtribs.",2049,6195,4813.25,7906.25
"fixed.ER.55","NorthernYukonR.andtribs.",2050,6225,4815.25,7943.25
"fixed.ER.55","NorthernYukonR.andtribs.",2051,6218.5,4889.5,7875.25
"fixed.ER.55","Pelly",2024,0,0,0
"fixed.ER.55","Pelly",2025,1757,1495,2072.5
"fixed.ER.55","Pelly",2026,3529.5,2915.75,4291
"fixed.ER.55","Pelly",2027,4889.5,3918.75,5961.25
"fixed.ER.55","Pelly",2028,3157,2538,3909.5
"fixed.ER.55","Pelly",2029,3091,2454.75,3827.25
"fixed.ER.55","Pelly",2030,2996.5,2375.5,3869.5
"fixed.ER.55","Pelly",2031,3510,2665,4608.5
"fixed.ER.55","Pelly",2032,4721,3492.5,6236.25
"fixed.ER.55","Pelly",2033,4878.5,3644.25,6569.75
"fixed.ER.55","Pelly",2034,4157,2994,5676.25
"fixed.ER.55","Pelly",2035,3999.5,2854.25,5610.75
"fixed.ER.55","Pelly",2036,4387.5,3069.75,5850.75
"fixed.ER.55","Pelly",2037,5025.5,3490.25,6764.75
"fixed.ER.55","Pelly",2038,5513,3826.5,7561.5
"fixed.ER.55","Pelly",2039,5367.5,3764.75,7573.5
"fixed.ER.55","Pelly",2040,5054.5,3521.25,7059.75
"fixed.ER.55","Pelly",2041,5129.5,3484.75,7408.5
"fixed.ER.55","Pelly",2042,5310,3694.75,7682
"fixed.ER.55","Pelly",2043,5628.5,3924.5,8031.75
"fixed.ER.55","Pelly",2044,5964,4012.75,8430.5
"fixed.ER.55","Pelly",2045,5871,3991,8453.25
"fixed.ER.55","Pelly",2046,5898,3986.25,8240.25
"fixed.ER.55","Pelly",2047,5858,3959,8386.75
"fixed.ER.55","Pelly",2048,5977,4092.75,8611.5
"fixed.ER.55","Pelly",2049,6248.5,4256.5,8734
"fixed.ER.55","Pelly",2050,6370.5,4410.5,8662.5
"fixed.ER.55","Pelly",2051,6403,4352,8539
"fixed.ER.55","Stewart",2024,0,0,0
"fixed.ER.55","Stewart",2025,1566.5,1275.75,1932
"fixed.ER.55","Stewart",2026,2155,1698,2785.75
"fixed.ER.55","Stewart",2027,2439,1834.5,3255
"fixed.ER.55","Stewart",2028,1788,1297.75,2353.5
"fixed.ER.55","Stewart",2029,2498,1821.75,3354.25
"fixed.ER.55","Stewart",2030,2905,2175,3861.25
"fixed.ER.55","Stewart",2031,2743.5,1935.25,3766.75
"fixed.ER.55","Stewart",2032,2843.5,2009,4113.5
"fixed.ER.55","Stewart",2033,2837.5,1964,3974.25
"fixed.ER.55","Stewart",2034,2774,1924.5,3942.25
"fixed.ER.55","Stewart",2035,2910,2048.75,4140
"fixed.ER.55","Stewart",2036,3014.5,2145.5,4216.75
"fixed.ER.55","Stewart",2037,3069.5,2142,4252.5
"fixed.ER.55","Stewart",2038,2993,2098.75,4278.75
"fixed.ER.55","Stewart",2039,2955,2100.25,4204.25
"fixed.ER.55","Stewart",2040,2973.5,2098.5,4174
"fixed.ER.55","Stewart",2041,3084,2197.5,4249
"fixed.ER.55","Stewart",2042,3103.5,2167.5,4214
"fixed.ER.55","Stewart",2043,3002.5,2132.25,4317.25
"fixed.ER.55","Stewart",2044,3045.5,2092,4330
"fixed.ER.55","Stewart",2045,3084.5,2168.5,4344.75
"fixed.ER.55","Stewart",2046,3158.5,2174,4322.75
"fixed.ER.55","Stewart",2047,3118.5,2203,4230.25
"fixed.ER.55","Stewart",2048,3130,2177,4301.25
"fixed.ER.55","Stewart",2049,3177.5,2206.75,4350.5
"fixed.ER.55","Stewart",2050,3136.5,2185.5,4373.75
"fixed.ER.55","Stewart",2051,3119,2179,4396.25
"fixed.ER.55","UpperYukonR.",2024,0,0,0
"fixed.ER.55","UpperYukonR.",2025,1853,1460.5,2402.5
"fixed.ER.55","UpperYukonR.",2026,2552.5,1900.75,3599.5
"fixed.ER.55","UpperYukonR.",2027,2891,2005,4222.75
"fixed.ER.55","UpperYukonR.",2028,1907,1330,2759.25
"fixed.ER.55","UpperYukonR.",2029,2200,1431.5,3378.5
"fixed.ER.55","UpperYukonR.",2030,2949,1937.75,4784.5
"fixed.ER.55","UpperYukonR.",2031,2862.5,1832.5,4592
"fixed.ER.55","UpperYukonR.",2032,3030,1817.75,4795.5
"fixed.ER.55","UpperYukonR.",2033,2863.5,1775,4797.5
"fixed.ER.55","UpperYukonR.",2034,2668,1608.25,4708
"fixed.ER.55","UpperYukonR.",2035,2941,1724.5,4769.75
"fixed.ER.55","UpperYukonR.",2036,3118,1825.5,5078.25
"fixed.ER.55","UpperYukonR.",2037,3048,1803.5,4992.25
"fixed.ER.55","UpperYukonR.",2038,3067.5,1753,5097.5
"fixed.ER.55","UpperYukonR.",2039,2852.5,1700,4821.75
"fixed.ER.55","UpperYukonR.",2040,2818,1660.75,4713.75
"fixed.ER.55","UpperYukonR.",2041,2916,1716.75,4848.25
"fixed.ER.55","UpperYukonR.",2042,2959,1620.25,4894.75
"fixed.ER.55","UpperYukonR.",2043,2936.5,1553.75,4909
"fixed.ER.55","UpperYukonR.",2044,2897.5,1549.75,4858.75
"fixed.ER.55","UpperYukonR.",2045,2861.5,1610.5,4850.25
"fixed.ER.55","UpperYukonR.",2046,2983.5,1673.75,4991.5
"fixed.ER.55","UpperYukonR.",2047,3010.5,1639.5,4864.5
"fixed.ER.55","UpperYukonR.",2048,2969,1654.5,4963.75
"fixed.ER.55","UpperYukonR.",2049,2966.5,1619.5,4990
"fixed.ER.55","UpperYukonR.",2050,2924,1582.75,4962.25
"fixed.ER.55","UpperYukonR.",2051,2919,1639,5274.5
"fixed.ER.55","Whiteandtribs.",2024,0,0,0
"fixed.ER.55","Whiteandtribs.",2025,780,624,993
"fixed.ER.55","Whiteandtribs.",2026,1326,1052.75,1726.5
"fixed.ER.55","Whiteandtribs.",2027,2370.5,1799.75,3102
"fixed.ER.55","Whiteandtribs.",2028,2504,1868.75,3264.75
"fixed.ER.55","Whiteandtribs.",2029,1850,1393.75,2436.25
"fixed.ER.55","Whiteandtribs.",2030,1496.5,1089.75,2073.5
"fixed.ER.55","Whiteandtribs.",2031,1521.5,1058.75,2141.25
"fixed.ER.55","Whiteandtribs.",2032,2075,1430,2901.5
"fixed.ER.55","Whiteandtribs.",2033,2556,1775.75,3461
"fixed.ER.55","Whiteandtribs.",2034,2439,1697.5,3305.25
"fixed.ER.55","Whiteandtribs.",2035,2096,1453,2995.25
"fixed.ER.55","Whiteandtribs.",2036,1955,1256.75,2872.75
"fixed.ER.55","Whiteandtribs.",2037,2188,1394.5,3066.75
"fixed.ER.55","Whiteandtribs.",2038,2449,1599.5,3444
"fixed.ER.55","Whiteandtribs.",2039,2544.5,1684.75,3687.5
"fixed.ER.55","Whiteandtribs.",2040,2468.5,1613,3543.75
"fixed.ER.55","Whiteandtribs.",2041,2352.5,1479.5,3428.5
"fixed.ER.55","Whiteandtribs.",2042,2321.5,1471.75,3369
"fixed.ER.55","Whiteandtribs.",2043,2422,1574.5,3583.25
"fixed.ER.55","Whiteandtribs.",2044,2553.5,1678,3711
"fixed.ER.55","Whiteandtribs.",2045,2555,1715,3703.25
"fixed.ER.55","Whiteandtribs.",2046,2565,1653.75,3663
"fixed.ER.55","Whiteandtribs.",2047,2440,1607.75,3614
"fixed.ER.55","Whiteandtribs.",2048,2475.5,1611.5,3635.75
"fixed.ER.55","Whiteandtribs.",2049,2584.5,1662.5,3735
"fixed.ER.55","Whiteandtribs.",2050,2679.5,1723.5,3903.25
"fixed.ER.55","Whiteandtribs.",2051,2669.5,1713,3925
"fixed.ER.55","YukonR.Teslinheadwaters",2024,0,0,0
"fixed.ER.55","YukonR.Teslinheadwaters",2025,3001.5,2472,3582.25
"fixed.ER.55","YukonR.Teslinheadwaters",2026,3656.5,2962,4551.25
"fixed.ER.55","YukonR.Teslinheadwaters",2027,4237,3293,5267
"fixed.ER.55","YukonR.Teslinheadwaters",2028,4179,3327.75,5272.5
"fixed.ER.55","YukonR.Teslinheadwaters",2029,5349.5,4244.75,6651
"fixed.ER.55","YukonR.Teslinheadwaters",2030,5421.5,4216.75,6772.5
"fixed.ER.55","YukonR.Teslinheadwaters",2031,5014,3887,6557.5
"fixed.ER.55","YukonR.Teslinheadwaters",2032,5206.5,3999.75,6814
"fixed.ER.55","YukonR.Teslinheadwaters",2033,5299.5,4062.75,6874.25
"fixed.ER.55","YukonR.Teslinheadwaters",2034,5283.5,4100.25,6868
"fixed.ER.55","YukonR.Teslinheadwaters",2035,5337.5,4202.25,6745.5
"fixed.ER.55","YukonR.Teslinheadwaters",2036,5311.5,4174,6698.5
"fixed.ER.55","YukonR.Teslinheadwaters",2037,5364,4147.5,6735.25
"fixed.ER.55","YukonR.Teslinheadwaters",2038,5381.5,4132.5,6731.75
"fixed.ER.55","YukonR.Teslinheadwaters",2039,5307.5,4171,6977.25
"fixed.ER.55","YukonR.Teslinheadwaters",2040,5259.5,4204,6883.25
"fixed.ER.55","YukonR.Teslinheadwaters",2041,5362.5,4305,6814.5
"fixed.ER.55","YukonR.Teslinheadwaters",2042,5289,4202,6704.75
"fixed.ER.55","YukonR.Teslinheadwaters",2043,5314.5,4197,6752.25
"fixed.ER.55","YukonR.Teslinheadwaters",2044,5386.5,4193.75,6964.25
"fixed.ER.55","YukonR.Teslinheadwaters",2045,5368,4192.75,6832
"fixed.ER.55","YukonR.Teslinheadwaters",2046,5415.5,4251.5,6780.25
"fixed.ER.55","YukonR.Teslinheadwaters",2047,5317,4151.75,6711.75
"fixed.ER.55","YukonR.Teslinheadwaters",2048,5340.5,4148.25,6755
"fixed.ER.55","YukonR.Teslinheadwaters",2049,5398.5,4142.5,6839
"fixed.ER.55","YukonR.Teslinheadwaters",2050,5440.5,4201.5,6793.25
"fixed.ER.55","YukonR.Teslinheadwaters",2051,5395.5,4249.5,6852.5
"fixed.ER.60","Big.Salmon",2024,0,0,0
"fixed.ER.60","Big.Salmon",2025,1548.5,1334.75,1811.25
"fixed.ER.60","Big.Salmon",2026,2451.5,1976.25,3105
"fixed.ER.60","Big.Salmon",2027,3876.5,3095.75,4904.5
"fixed.ER.60","Big.Salmon",2028,4063.5,3191.75,5163.75
"fixed.ER.60","Big.Salmon",2029,3776.5,2967.75,4756.25
"fixed.ER.60","Big.Salmon",2030,3403,2668.25,4525.5
"fixed.ER.60","Big.Salmon",2031,3120,2301,4402.5
"fixed.ER.60","Big.Salmon",2032,3945,2881.75,5526.25
"fixed.ER.60","Big.Salmon",2033,4676.5,3410.5,6429.75
"fixed.ER.60","Big.Salmon",2034,4727,3516.5,6407.75
"fixed.ER.60","Big.Salmon",2035,4425.5,3275.5,6069
"fixed.ER.60","Big.Salmon",2036,4326.5,3079.75,5900.25
"fixed.ER.60","Big.Salmon",2037,4431,3000,6086.25
"fixed.ER.60","Big.Salmon",2038,4701,3253.25,6380.5
"fixed.ER.60","Big.Salmon",2039,4914,3471.75,6385.5
"fixed.ER.60","Big.Salmon",2040,4776,3419,6463.25
"fixed.ER.60","Big.Salmon",2041,4821.5,3319.75,6342.25
"fixed.ER.60","Big.Salmon",2042,4741.5,3330.5,6390.25
"fixed.ER.60","Big.Salmon",2043,4746.5,3485.75,6421
"fixed.ER.60","Big.Salmon",2044,4858,3445.75,6756.5
"fixed.ER.60","Big.Salmon",2045,4900,3532.5,6592.25
"fixed.ER.60","Big.Salmon",2046,4901,3504.75,6637.75
"fixed.ER.60","Big.Salmon",2047,4957.5,3573,6598.75
"fixed.ER.60","Big.Salmon",2048,4990.5,3627.25,6607.25
"fixed.ER.60","Big.Salmon",2049,4980,3649.25,6711
"fixed.ER.60","Big.Salmon",2050,5166.5,3641.75,6805.75
"fixed.ER.60","Big.Salmon",2051,5251.5,3742.25,6829.75
"fixed.ER.60","MiddleYukonR.andtribs.",2024,0,0,0
"fixed.ER.60","MiddleYukonR.andtribs.",2025,4072.5,3429.25,4807.25
"fixed.ER.60","MiddleYukonR.andtribs.",2026,7063.5,5663.5,8779.25
"fixed.ER.60","MiddleYukonR.andtribs.",2027,10177,8127.75,12760.75
"fixed.ER.60","MiddleYukonR.andtribs.",2028,8458.5,6737.75,10814.25
"fixed.ER.60","MiddleYukonR.andtribs.",2029,7479.5,5920.75,9640.75
"fixed.ER.60","MiddleYukonR.andtribs.",2030,7879,6046.25,10188.75
"fixed.ER.60","MiddleYukonR.andtribs.",2031,7829,5804.5,10380
"fixed.ER.60","MiddleYukonR.andtribs.",2032,9906.5,7217.25,13061.25
"fixed.ER.60","MiddleYukonR.andtribs.",2033,10916,8009.75,14349.5
"fixed.ER.60","MiddleYukonR.andtribs.",2034,10219.5,7617.75,13430
"fixed.ER.60","MiddleYukonR.andtribs.",2035,9731,7185.25,12857.25
"fixed.ER.60","MiddleYukonR.andtribs.",2036,10054.5,7027,13290.25
"fixed.ER.60","MiddleYukonR.andtribs.",2037,10178,7477,13782.75
"fixed.ER.60","MiddleYukonR.andtribs.",2038,11096,8034.5,14588.25
"fixed.ER.60","MiddleYukonR.andtribs.",2039,11284,8016.75,14828
"fixed.ER.60","MiddleYukonR.andtribs.",2040,10961,7815,14709
"fixed.ER.60","MiddleYukonR.andtribs.",2041,10899.5,7794.75,14588.25
"fixed.ER.60","MiddleYukonR.andtribs.",2042,10832.5,7741.25,14677
"fixed.ER.60","MiddleYukonR.andtribs.",2043,11262.5,8050.25,14958
"fixed.ER.60","MiddleYukonR.andtribs.",2044,11594.5,8133.5,15059.25
"fixed.ER.60","MiddleYukonR.andtribs.",2045,11476.5,8266,14980.75
"fixed.ER.60","MiddleYukonR.andtribs.",2046,11235,8149.5,15356.75
"fixed.ER.60","MiddleYukonR.andtribs.",2047,11543,7833.25,15315.25
"fixed.ER.60","MiddleYukonR.andtribs.",2048,11618.5,8138.75,15771.5
"fixed.ER.60","MiddleYukonR.andtribs.",2049,11904.5,8283,15787.25
"fixed.ER.60","MiddleYukonR.andtribs.",2050,12004,8419.5,15897.75
"fixed.ER.60","MiddleYukonR.andtribs.",2051,12036,8363.5,15886.5
"fixed.ER.60","Nordenskiold",2024,0,0,0
"fixed.ER.60","Nordenskiold",2025,1692.5,1306.75,2254.5
"fixed.ER.60","Nordenskiold",2026,2063,1375.75,3292.75
"fixed.ER.60","Nordenskiold",2027,2511.5,1602.25,4052.75
"fixed.ER.60","Nordenskiold",2028,2544.5,1480,4272
"fixed.ER.60","Nordenskiold",2029,2664,1555.25,4392.75
"fixed.ER.60","Nordenskiold",2030,2564.5,1457.75,4427.75
"fixed.ER.60","Nordenskiold",2031,2417.5,1325.75,4156.75
"fixed.ER.60","Nordenskiold",2032,2294,1201.25,3953
"fixed.ER.60","Nordenskiold",2033,2070.5,1058,3760.25
"fixed.ER.60","Nordenskiold",2034,1962.5,1034.75,3633.5
"fixed.ER.60","Nordenskiold",2035,1855,940.75,3466
"fixed.ER.60","Nordenskiold",2036,1874,1014.75,3410.5
"fixed.ER.60","Nordenskiold",2037,1898.5,1018.5,3395
"fixed.ER.60","Nordenskiold",2038,1920,1014,3503.25
"fixed.ER.60","Nordenskiold",2039,1830,979.75,3311.25
"fixed.ER.60","Nordenskiold",2040,1838.5,937.25,3489.75
"fixed.ER.60","Nordenskiold",2041,1840.5,955.25,3366.75
"fixed.ER.60","Nordenskiold",2042,1876,1009.25,3370.75
"fixed.ER.60","Nordenskiold",2043,1859,1001.75,3357.75
"fixed.ER.60","Nordenskiold",2044,1850.5,983.75,3541.5
"fixed.ER.60","Nordenskiold",2045,1838,896.75,3507.5
"fixed.ER.60","Nordenskiold",2046,1790,919,3432.5
"fixed.ER.60","Nordenskiold",2047,1818.5,972.5,3374.25
"fixed.ER.60","Nordenskiold",2048,1887.5,960.75,3448.25
"fixed.ER.60","Nordenskiold",2049,1950,1034.75,3563.25
"fixed.ER.60","Nordenskiold",2050,1954.5,1001.25,3583.5
"fixed.ER.60","Nordenskiold",2051,1944,988.5,3550.5
"fixed.ER.60","NorthernYukonR.andtribs.",2024,0,0,0
"fixed.ER.60","NorthernYukonR.andtribs.",2025,1820,1514,2154.25
"fixed.ER.60","NorthernYukonR.andtribs.",2026,2928.5,2378,3713
"fixed.ER.60","NorthernYukonR.andtribs.",2027,4042,3249,5273.25
"fixed.ER.60","NorthernYukonR.andtribs.",2028,3615.5,2840.5,4614.75
