"HCR","CU","year","H.50","H.25","H.75"
"status.quo","Pelly",2034,114.5,0,3738.75
"status.quo","Pelly",2035,90,0,3926.25
"status.quo","Pelly",2036,94.5,0,4469.75
"status.quo","Pelly",2037,101,0,4075.75
"status.quo","Pelly",2038,58,0,3206.5
"status.quo","Pelly",2039,18,0,2087
"status.quo","Pelly",2040,4,0,1475.5
"status.quo","Pelly",2041,0,0,968.25
"status.quo","Pelly",2042,0,0,965.75
"status.quo","Pelly",2043,0,0,941.5
"status.quo","Pelly",2044,0,0,899.25
"status.quo","Pelly",2045,0,0,651.5
"status.quo","Pelly",2046,0,0,520.25
"status.quo","Pelly",2047,0,0,585.25
"status.quo","Pelly",2048,0,0,628.75
"status.quo","Pelly",2049,0,0,503.75
"status.quo","Pelly",2050,0,0,399
"status.quo","Pelly",2051,0,0,335.5
"status.quo","Pelly",2052,0,0,211.5
"status.quo","Pelly",2053,0,0,133.5
"status.quo","Pelly",2054,0,0,85.5
"status.quo","Pelly",2055,0,0,75
"status.quo","Pelly",2056,0,0,103.75
"status.quo","Pelly",2057,0,0,139.75
"status.quo","Pelly",2058,0,0,235.5
"status.quo","Pelly",2059,0,0,162.5
"status.quo","Pelly",2060,0,0,146.25
"status.quo","Pelly",2061,0,0,68.5
"status.quo","Pelly",2062,0,0,30.25
"status.quo","Pelly",2063,0,0,42
"status.quo","Pelly",2064,0,0,16.75
"status.quo","Pelly",2065,0,0,0
"status.quo","Pelly",2066,0,0,0
"status.quo","Pelly",2067,0,0,0
"status.quo","Stewart",2024,0,0,0
"status.quo","Stewart",2025,0,0,0
"status.quo","Stewart",2026,0,0,366
"status.quo","Stewart",2027,0,0,607
"status.quo","Stewart",2028,0,0,532.75
"status.quo","Stewart",2029,0,0,2216.25
"status.quo","Stewart",2030,218,0,4228
"status.quo","Stewart",2031,419.5,0,5695
"status.quo","Stewart",2032,524.5,0,7924.5
"status.quo","Stewart",2033,255.5,0,7954.75
"status.quo","Stewart",2034,285,0,8032.5
"status.quo","Stewart",2035,358.5,0,9121.5
"status.quo","Stewart",2036,266,0,9388.75
"status.quo","Stewart",2037,264,0,7824.5
"status.quo","Stewart",2038,172,0,7464.75
"status.quo","Stewart",2039,49,0,4567.25
"status.quo","Stewart",2040,34.5,0,4551.5
"status.quo","Stewart",2041,9,0,2630.75
"status.quo","Stewart",2042,0,0,3347.25
"status.quo","Stewart",2043,0,0,2821.25
"status.quo","Stewart",2044,0,0,2662.25
"status.quo","Stewart",2045,0,0,2239.75
"status.quo","Stewart",2046,0,0,2374.5
"status.quo","Stewart",2047,0,0,2113.5
"status.quo","Stewart",2048,0,0,2205.25
"status.quo","Stewart",2049,0,0,1510.75
"status.quo","Stewart",2050,0,0,1147.25
"status.quo","Stewart",2051,0,0,1388.25
"status.quo","Stewart",2052,0,0,1459
"status.quo","Stewart",2053,0,0,1462.75
"status.quo","Stewart",2054,0,0,1424.5
"status.quo","Stewart",2055,0,0,1122.25
"status.quo","Stewart",2056,0,0,1557.75
"status.quo","Stewart",2057,0,0,1528.25
"status.quo","Stewart",2058,0,0,1048.5
"status.quo","Stewart",2059,0,0,1013.25
"status.quo","Stewart",2060,0,0,754.25
"status.quo","Stewart",2061,0,0,817.75
"status.quo","Stewart",2062,0,0,777.25
"status.quo","Stewart",2063,0,0,263
"status.quo","Stewart",2064,0,0,251.5
"status.quo","Stewart",2065,0,0,174.25
"status.quo","Stewart",2066,0,0,137.75
"status.quo","Stewart",2067,0,0,278.5
"status.quo","UpperYukonR.",2024,0,0,0
"status.quo","UpperYukonR.",2025,0,0,0
"status.quo","UpperYukonR.",2026,0,0,473
"status.quo","UpperYukonR.",2027,0,0,894.25
"status.quo","UpperYukonR.",2028,0,0,732.5
"status.quo","UpperYukonR.",2029,0,0,2527.25
"status.quo","UpperYukonR.",2030,80.5,0,5670
"status.quo","UpperYukonR.",2031,294.5,0,8073.25
"status.quo","UpperYukonR.",2032,338.5,0,12590.25
"status.quo","UpperYukonR.",2033,158,0,14953
"status.quo","UpperYukonR.",2034,181,0,16209.25
"status.quo","UpperYukonR.",2035,256.5,0,14542.75
"status.quo","UpperYukonR.",2036,229.5,0,15668.75
"status.quo","UpperYukonR.",2037,121.5,0,12671
"status.quo","UpperYukonR.",2038,62,0,11056
"status.quo","UpperYukonR.",2039,5,0,8449.75
"status.quo","UpperYukonR.",2040,0.5,0,5577.75
"status.quo","UpperYukonR.",2041,0,0,6107
"status.quo","UpperYukonR.",2042,0,0,5165.25
"status.quo","UpperYukonR.",2043,0,0,4515.5
"status.quo","UpperYukonR.",2044,0,0,3318
"status.quo","UpperYukonR.",2045,0,0,2868.75
"status.quo","UpperYukonR.",2046,0,0,2461.75
"status.quo","UpperYukonR.",2047,0,0,2848.75
"status.quo","UpperYukonR.",2048,0,0,2636.25
"status.quo","UpperYukonR.",2049,0,0,1762.75
"status.quo","UpperYukonR.",2050,0,0,1903.75
"status.quo","UpperYukonR.",2051,0,0,1077.5
"status.quo","UpperYukonR.",2052,0,0,1083
"status.quo","UpperYukonR.",2053,0,0,1179.75
"status.quo","UpperYukonR.",2054,0,0,664.75
"status.quo","UpperYukonR.",2055,0,0,627.5
"status.quo","UpperYukonR.",2056,0,0,1406.75
"status.quo","UpperYukonR.",2057,0,0,1396.25
"status.quo","UpperYukonR.",2058,0,0,1109.5
"status.quo","UpperYukonR.",2059,0,0,937.75
"status.quo","UpperYukonR.",2060,0,0,604.5
"status.quo","UpperYukonR.",2061,0,0,567.25
"status.quo","UpperYukonR.",2062,0,0,566.75
"status.quo","UpperYukonR.",2063,0,0,745
"status.quo","UpperYukonR.",2064,0,0,236.75
"status.quo","UpperYukonR.",2065,0,0,275.5
"status.quo","UpperYukonR.",2066,0,0,109.25
"status.quo","UpperYukonR.",2067,0,0,354.25
"status.quo","Whiteandtribs.",2024,0,0,0
"status.quo","Whiteandtribs.",2025,0,0,0
"status.quo","Whiteandtribs.",2026,0,0,324.5
"status.quo","Whiteandtribs.",2027,0,0,648.5
"status.quo","Whiteandtribs.",2028,0,0,771.75
"status.quo","Whiteandtribs.",2029,0,0,1306.25
"status.quo","Whiteandtribs.",2030,61.5,0,1954.25
"status.quo","Whiteandtribs.",2031,155,0,3505.25
"status.quo","Whiteandtribs.",2032,186,0,4507
"status.quo","Whiteandtribs.",2033,131,0,5003.25
"status.quo","Whiteandtribs.",2034,216,0,4822.25
"status.quo","Whiteandtribs.",2035,139,0,4186.75
"status.quo","Whiteandtribs.",2036,142.5,0,4239
"status.quo","Whiteandtribs.",2037,103,0,4395.25
"status.quo","Whiteandtribs.",2038,88,0,3444.75
"status.quo","Whiteandtribs.",2039,8.5,0,3213.25
"status.quo","Whiteandtribs.",2040,3.5,0,2370.75
"status.quo","Whiteandtribs.",2041,0,0,2105.75
"status.quo","Whiteandtribs.",2042,0,0,1830.5
"status.quo","Whiteandtribs.",2043,0,0,1919.25
"status.quo","Whiteandtribs.",2044,0,0,1689.75
"status.quo","Whiteandtribs.",2045,0,0,1431.25
"status.quo","Whiteandtribs.",2046,0,0,1480
"status.quo","Whiteandtribs.",2047,0,0,1471.75
"status.quo","Whiteandtribs.",2048,0,0,1434
"status.quo","Whiteandtribs.",2049,0,0,1063.25
"status.quo","Whiteandtribs.",2050,0,0,1221
"status.quo","Whiteandtribs.",2051,0,0,824.75
"status.quo","Whiteandtribs.",2052,0,0,791.75
"status.quo","Whiteandtribs.",2053,0,0,746.25
"status.quo","Whiteandtribs.",2054,0,0,896.75
"status.quo","Whiteandtribs.",2055,0,0,806.75
"status.quo","Whiteandtribs.",2056,0,0,841.75
"status.quo","Whiteandtribs.",2057,0,0,1027.75
"status.quo","Whiteandtribs.",2058,0,0,960
"status.quo","Whiteandtribs.",2059,0,0,826.25
"status.quo","Whiteandtribs.",2060,0,0,834.25
"status.quo","Whiteandtribs.",2061,0,0,578
"status.quo","Whiteandtribs.",2062,0,0,623.75
"status.quo","Whiteandtribs.",2063,0,0,364.5
"status.quo","Whiteandtribs.",2064,0,0,240.75
"status.quo","Whiteandtribs.",2065,0,0,273
"status.quo","Whiteandtribs.",2066,0,0,145.5
"status.quo","Whiteandtribs.",2067,0,0,217
"status.quo","YukonR.Teslinheadwaters",2024,0,0,0
"status.quo","YukonR.Teslinheadwaters",2025,0,0,0
"status.quo","YukonR.Teslinheadwaters",2026,0,0,736.25
"status.quo","YukonR.Teslinheadwaters",2027,0,0,1240.5
"status.quo","YukonR.Teslinheadwaters",2028,0,0,1624.5
"status.quo","YukonR.Teslinheadwaters",2029,0,0,6236.5
"status.quo","YukonR.Teslinheadwaters",2030,252.5,0,10007.75
"status.quo","YukonR.Teslinheadwaters",2031,757.5,0,11805.5
"status.quo","YukonR.Teslinheadwaters",2032,942,0,12889.75
"status.quo","YukonR.Teslinheadwaters",2033,645,0,13077.25
"status.quo","YukonR.Teslinheadwaters",2034,897,0,13917.75
"status.quo","YukonR.Teslinheadwaters",2035,1041.5,0,15276.25
"status.quo","YukonR.Teslinheadwaters",2036,840.5,0,15689.25
"status.quo","YukonR.Teslinheadwaters",2037,597.5,0,16155.75
"status.quo","YukonR.Teslinheadwaters",2038,452,0,15402.75
"status.quo","YukonR.Teslinheadwaters",2039,150,0,10757.25
"status.quo","YukonR.Teslinheadwaters",2040,153,0,10897.75
"status.quo","YukonR.Teslinheadwaters",2041,27.5,0,10106.5
"status.quo","YukonR.Teslinheadwaters",2042,2.5,0,8883.25
"status.quo","YukonR.Teslinheadwaters",2043,0,0,7837
"status.quo","YukonR.Teslinheadwaters",2044,0,0,6561
"status.quo","YukonR.Teslinheadwaters",2045,0,0,6244.25
"status.quo","YukonR.Teslinheadwaters",2046,0,0,5471.5
"status.quo","YukonR.Teslinheadwaters",2047,0,0,5909.5
"status.quo","YukonR.Teslinheadwaters",2048,0,0,4992.75
"status.quo","YukonR.Teslinheadwaters",2049,0,0,4681
"status.quo","YukonR.Teslinheadwaters",2050,0,0,3751.25
"status.quo","YukonR.Teslinheadwaters",2051,0,0,3170.25
"status.quo","YukonR.Teslinheadwaters",2052,0,0,2411.25
"status.quo","YukonR.Teslinheadwaters",2053,0,0,2746.5
"status.quo","YukonR.Teslinheadwaters",2054,0,0,2914.5
"status.quo","YukonR.Teslinheadwaters",2055,0,0,2737.25
"status.quo","YukonR.Teslinheadwaters",2056,0,0,3452.5
"status.quo","YukonR.Teslinheadwaters",2057,0,0,4059.75
"status.quo","YukonR.Teslinheadwaters",2058,0,0,3374.5
"status.quo","YukonR.Teslinheadwaters",2059,0,0,4524.5
"status.quo","YukonR.Teslinheadwaters",2060,0,0,3783.25
"status.quo","YukonR.Teslinheadwaters",2061,0,0,3688.5
"status.quo","YukonR.Teslinheadwaters",2062,0,0,3057
"status.quo","YukonR.Teslinheadwaters",2063,0,0,2476
"status.quo","YukonR.Teslinheadwaters",2064,0,0,2669.5
"status.quo","YukonR.Teslinheadwaters",2065,0,0,2719
"status.quo","YukonR.Teslinheadwaters",2066,0,0,2496.5
"status.quo","YukonR.Teslinheadwaters",2067,0,0,2849.5
