"HCR","CU","year","S.50","S.25","S.75"
"status.quo","Nordenskiold",2040,1426,364.5,3417.25
"status.quo","Nordenskiold",2041,1440.5,314.75,3333.25
"status.quo","Nordenskiold",2042,1330.5,285,3770.5
"status.quo","Nordenskiold",2043,1269,253.5,3675.25
"status.quo","Nordenskiold",2044,1174,238.25,3514.25
"status.quo","Nordenskiold",2045,1176,212.75,3597
"status.quo","Nordenskiold",2046,1163,201.5,3506.25
"status.quo","Nordenskiold",2047,1100,176.75,3320.5
"status.quo","Nordenskiold",2048,1056,170.25,3344
"status.quo","Nordenskiold",2049,1021.5,159,3454.25
"status.quo","Nordenskiold",2050,1025.5,141.25,3240.5
"status.quo","Nordenskiold",2051,939,125,3304.25
"status.quo","Nordenskiold",2052,953.5,112,3295.5
"status.quo","Nordenskiold",2053,891,82.75,3309.5
"status.quo","Nordenskiold",2054,905,85,3348.5
"status.quo","Nordenskiold",2055,847.5,66.5,3151
"status.quo","Nordenskiold",2056,779,0,3329
"status.quo","Nordenskiold",2057,898.5,0,3624.75
"status.quo","Nordenskiold",2058,827.5,0,3232.25
"status.quo","Nordenskiold",2059,796.5,0,3186.25
"status.quo","Nordenskiold",2060,722.5,0,3515.5
"status.quo","Nordenskiold",2061,697,0,3511.5
"status.quo","Nordenskiold",2062,671.5,0,3129
"status.quo","Nordenskiold",2063,652,0,3402.5
"status.quo","Nordenskiold",2064,646.5,0,3217.5
"status.quo","Nordenskiold",2065,608,0,3287.75
"status.quo","Nordenskiold",2066,553.5,0,3155.25
"status.quo","Nordenskiold",2067,510.5,0,3016.25
"status.quo","NorthernYukonR.andtribs.",2024,2488,2249.5,2839.75
"status.quo","NorthernYukonR.andtribs.",2025,3003.5,2470.5,3733.75
"status.quo","NorthernYukonR.andtribs.",2026,2873,2219.5,4112.25
"status.quo","NorthernYukonR.andtribs.",2027,2170,1574.5,3221.25
"status.quo","NorthernYukonR.andtribs.",2028,1654.5,1106.25,2529.5
"status.quo","NorthernYukonR.andtribs.",2029,2050.5,1321.5,3214.75
"status.quo","NorthernYukonR.andtribs.",2030,2376.5,1415.75,3718.75
"status.quo","NorthernYukonR.andtribs.",2031,2491.5,1368,3832.5
"status.quo","NorthernYukonR.andtribs.",2032,2280,1183.75,3749.75
"status.quo","NorthernYukonR.andtribs.",2033,1926,896.5,3529.75
"status.quo","NorthernYukonR.andtribs.",2034,1745,781,3611.25
"status.quo","NorthernYukonR.andtribs.",2035,1918,801.75,3970.75
"status.quo","NorthernYukonR.andtribs.",2036,1996,749.75,4171.25
"status.quo","NorthernYukonR.andtribs.",2037,2000.5,706.75,4160.25
"status.quo","NorthernYukonR.andtribs.",2038,1762,619.75,4109
"status.quo","NorthernYukonR.andtribs.",2039,1660.5,523,3949.5
"status.quo","NorthernYukonR.andtribs.",2040,1508.5,462,4000
"status.quo","NorthernYukonR.andtribs.",2041,1535,420.75,4272.5
"status.quo","NorthernYukonR.andtribs.",2042,1555,391,4294.75
"status.quo","NorthernYukonR.andtribs.",2043,1395,361,4368
"status.quo","NorthernYukonR.andtribs.",2044,1347,285.75,4630
"status.quo","NorthernYukonR.andtribs.",2045,1405,258.75,4437.25
"status.quo","NorthernYukonR.andtribs.",2046,1374.5,212.25,4609.75
"status.quo","NorthernYukonR.andtribs.",2047,1347.5,199.5,4656.25
"status.quo","NorthernYukonR.andtribs.",2048,1380.5,171,4694.5
"status.quo","NorthernYukonR.andtribs.",2049,1281.5,143.75,4713.5
"status.quo","NorthernYukonR.andtribs.",2050,1222.5,116.75,4650
"status.quo","NorthernYukonR.andtribs.",2051,1253.5,103.25,4617.75
"status.quo","NorthernYukonR.andtribs.",2052,1207,96,4403.5
"status.quo","NorthernYukonR.andtribs.",2053,1121.5,87.5,4653
"status.quo","NorthernYukonR.andtribs.",2054,1082.5,77.75,4753.75
"status.quo","NorthernYukonR.andtribs.",2055,1078,66.5,5121.25
"status.quo","NorthernYukonR.andtribs.",2056,950,59.75,4886
"status.quo","NorthernYukonR.andtribs.",2057,990.5,55,5198
"status.quo","NorthernYukonR.andtribs.",2058,902,0,5261.25
"status.quo","NorthernYukonR.andtribs.",2059,820,0,5249.5
"status.quo","NorthernYukonR.andtribs.",2060,769,0,5012
"status.quo","NorthernYukonR.andtribs.",2061,711,0,4936.25
"status.quo","NorthernYukonR.andtribs.",2062,756,0,5242.5
"status.quo","NorthernYukonR.andtribs.",2063,747.5,0,5243.75
"status.quo","NorthernYukonR.andtribs.",2064,646,0,5310.5
"status.quo","NorthernYukonR.andtribs.",2065,622.5,0,5282
"status.quo","NorthernYukonR.andtribs.",2066,555,0,5097.5
"status.quo","NorthernYukonR.andtribs.",2067,530.5,0,4987.5
"status.quo","Pelly",2024,1789.5,1638.75,1959.25
"status.quo","Pelly",2025,2210,1841.25,2695.5
"status.quo","Pelly",2026,2152.5,1614.5,2893
"status.quo","Pelly",2027,1613,1223,2271.25
"status.quo","Pelly",2028,1100.5,787.75,1569.25
"status.quo","Pelly",2029,1179,811.5,1707.25
"status.quo","Pelly",2030,1169,782,1852
"status.quo","Pelly",2031,1220.5,732,2089.25
"status.quo","Pelly",2032,1120.5,607,2032
"status.quo","Pelly",2033,900.5,466.75,1673.5
"status.quo","Pelly",2034,743.5,364.5,1475.5
"status.quo","Pelly",2035,728.5,334.75,1529.75
"status.quo","Pelly",2036,724,321.25,1595.5
"status.quo","Pelly",2037,694,275.75,1556.25
"status.quo","Pelly",2038,597,229.25,1478.75
"status.quo","Pelly",2039,522.5,177,1333.5
"status.quo","Pelly",2040,448.5,147,1210.25
"status.quo","Pelly",2041,412.5,139.75,1197.25
"status.quo","Pelly",2042,398.5,127,1204.25
"status.quo","Pelly",2043,381.5,106,1137.75
"status.quo","Pelly",2044,311.5,86.75,1110
"status.quo","Pelly",2045,280.5,69,1039
"status.quo","Pelly",2046,254.5,61.75,955.25
"status.quo","Pelly",2047,234.5,54,953
"status.quo","Pelly",2048,226,0,907
"status.quo","Pelly",2049,206,0,894
"status.quo","Pelly",2050,179.5,0,878.25
"status.quo","Pelly",2051,162.5,0,827.5
"status.quo","Pelly",2052,151,0,819
"status.quo","Pelly",2053,129,0,782.75
"status.quo","Pelly",2054,125.5,0,768.5
"status.quo","Pelly",2055,111,0,684.25
"status.quo","Pelly",2056,91.5,0,674.25
"status.quo","Pelly",2057,91.5,0,643.75
"status.quo","Pelly",2058,74.5,0,601
"status.quo","Pelly",2059,69.5,0,581.25
"status.quo","Pelly",2060,67,0,552
"status.quo","Pelly",2061,55.5,0,514
"status.quo","Pelly",2062,25,0,490.75
"status.quo","Pelly",2063,0,0,463.5
"status.quo","Pelly",2064,0,0,432.25
"status.quo","Pelly",2065,0,0,412.75
"status.quo","Pelly",2066,0,0,371.25
"status.quo","Pelly",2067,0,0,325
"status.quo","Stewart",2024,2128.5,1827.5,2439.25
"status.quo","Stewart",2025,2332.5,1810.5,2970.5
"status.quo","Stewart",2026,2115.5,1465.5,2878
"status.quo","Stewart",2027,1569.5,1101,2363
"status.quo","Stewart",2028,1140,735.75,1924.75
"status.quo","Stewart",2029,1678.5,1018.5,2873.5
"status.quo","Stewart",2030,2247,1287.5,3633
"status.quo","Stewart",2031,2272.5,1163,3683.5
"status.quo","Stewart",2032,2036,990,3612.5
"status.quo","Stewart",2033,1796.5,845.75,3534
"status.quo","Stewart",2034,1811.5,729.5,3547.5
"status.quo","Stewart",2035,1936,832,3829.75
"status.quo","Stewart",2036,2067,804.75,3790.25
"status.quo","Stewart",2037,2088.5,725.75,3760.25
"status.quo","Stewart",2038,1914,629.5,3839.25
"status.quo","Stewart",2039,1817,560,3867.75
"status.quo","Stewart",2040,1757,523,4071
"status.quo","Stewart",2041,1825.5,540.25,3843.25
"status.quo","Stewart",2042,1867.5,523.75,3969.25
"status.quo","Stewart",2043,1761,463.5,3912.75
"status.quo","Stewart",2044,1772.5,402.5,3712.25
"status.quo","Stewart",2045,1733,400.25,3867
"status.quo","Stewart",2046,1707.5,389.25,3984.75
"status.quo","Stewart",2047,1702,348.75,3959.75
"status.quo","Stewart",2048,1820.5,368,4127.5
"status.quo","Stewart",2049,1693,368.75,3954.25
"status.quo","Stewart",2050,1609.5,306.75,3960
"status.quo","Stewart",2051,1685.5,300,3961.5
"status.quo","Stewart",2052,1649.5,273.5,4038
"status.quo","Stewart",2053,1491.5,261.5,3931.75
"status.quo","Stewart",2054,1530.5,250.25,4035.5
"status.quo","Stewart",2055,1466.5,231,3957
"status.quo","Stewart",2056,1461,184.25,3837
"status.quo","Stewart",2057,1453.5,174,4183.5
"status.quo","Stewart",2058,1458.5,150,3901
"status.quo","Stewart",2059,1460,141,3863.25
"status.quo","Stewart",2060,1512.5,123.5,4054.5
"status.quo","Stewart",2061,1369,106.75,3671
"status.quo","Stewart",2062,1425.5,88.75,3881.25
"status.quo","Stewart",2063,1264.5,80.5,3953.5
"status.quo","Stewart",2064,1272.5,71.5,3539.75
"status.quo","Stewart",2065,1255.5,58,3589
"status.quo","Stewart",2066,1196.5,0,3383.25
"status.quo","Stewart",2067,1197.5,0,3603.25
"status.quo","UpperYukonR.",2024,2424.5,2264,2582.5
"status.quo","UpperYukonR.",2025,2373,1956.5,2908.5
"status.quo","UpperYukonR.",2026,2174.5,1653.5,3023
"status.quo","UpperYukonR.",2027,1831.5,1341,2679.75
"status.quo","UpperYukonR.",2028,1152.5,775.75,1716
"status.quo","UpperYukonR.",2029,1420.5,920,2137.5
"status.quo","UpperYukonR.",2030,1963.5,1240,3011.75
"status.quo","UpperYukonR.",2031,1983.5,1110.75,3216.25
"status.quo","UpperYukonR.",2032,1754,927.75,3268
"status.quo","UpperYukonR.",2033,1533,742.75,3028.25
"status.quo","UpperYukonR.",2034,1360,576,2759.75
"status.quo","UpperYukonR.",2035,1542,614.75,3231.5
"status.quo","UpperYukonR.",2036,1682.5,667.25,3741
"status.quo","UpperYukonR.",2037,1635.5,592.75,3762.5
"status.quo","UpperYukonR.",2038,1543,516.5,3833.25
"status.quo","UpperYukonR.",2039,1371.5,411.75,3605.5
"status.quo","UpperYukonR.",2040,1320.5,338,3765.5
"status.quo","UpperYukonR.",2041,1258.5,337.75,3875
"status.quo","UpperYukonR.",2042,1261.5,333.75,4112
"status.quo","UpperYukonR.",2043,1298,295.75,4046
"status.quo","UpperYukonR.",2044,1190,248.5,3861.75
"status.quo","UpperYukonR.",2045,1113,208.5,3857.25
"status.quo","UpperYukonR.",2046,1114,213,3924.25
"status.quo","UpperYukonR.",2047,1178,191.25,4075.5
"status.quo","UpperYukonR.",2048,1128,186,4282.25
"status.quo","UpperYukonR.",2049,1038.5,162,4305
"status.quo","UpperYukonR.",2050,958,140.25,4340.5
"status.quo","UpperYukonR.",2051,943,119.75,4307.5
"status.quo","UpperYukonR.",2052,989,110.75,4286.75
"status.quo","UpperYukonR.",2053,896,83.75,4393
"status.quo","UpperYukonR.",2054,911.5,83.25,4176
"status.quo","UpperYukonR.",2055,893.5,71,4164.25
"status.quo","UpperYukonR.",2056,804,59.75,4024.25
"status.quo","UpperYukonR.",2057,798.5,54.5,4254.5
"status.quo","UpperYukonR.",2058,724.5,0,4056
"status.quo","UpperYukonR.",2059,721.5,0,4386.75
"status.quo","UpperYukonR.",2060,689,0,4122.5
"status.quo","UpperYukonR.",2061,624,0,3994.75
"status.quo","UpperYukonR.",2062,639.5,0,3975
"status.quo","UpperYukonR.",2063,549,0,3891.25
"status.quo","UpperYukonR.",2064,521.5,0,3733.5
"status.quo","UpperYukonR.",2065,499,0,4016.5
"status.quo","UpperYukonR.",2066,449,0,3821
"status.quo","UpperYukonR.",2067,421.5,0,3883.5
"status.quo","Whiteandtribs.",2024,1250.5,1015.75,1546
"status.quo","Whiteandtribs.",2025,1679.5,1313.25,2115.75
"status.quo","Whiteandtribs.",2026,1924,1437.75,2604.25
"status.quo","Whiteandtribs.",2027,2186.5,1535.75,2932.25
"status.quo","Whiteandtribs.",2028,1836,1260.5,2562.25
"status.quo","Whiteandtribs.",2029,1554.5,964,2214.25
"status.quo","Whiteandtribs.",2030,1589,930.25,2401
"status.quo","Whiteandtribs.",2031,1750.5,986,2740.25
"status.quo","Whiteandtribs.",2032,1827.5,992,2922.75
"status.quo","Whiteandtribs.",2033,1762.5,943.5,2995.75
"status.quo","Whiteandtribs.",2034,1598,798.75,2862.5
"status.quo","Whiteandtribs.",2035,1502,714.75,2776.25
"status.quo","Whiteandtribs.",2036,1497,685.75,2810.25
"status.quo","Whiteandtribs.",2037,1590.5,668.75,2909.75
"status.quo","Whiteandtribs.",2038,1524,631.25,3049.5
"status.quo","Whiteandtribs.",2039,1524.5,627.75,3088.75
"status.quo","Whiteandtribs.",2040,1454,544,3038.25
"status.quo","Whiteandtribs.",2041,1399,471.5,2831
"status.quo","Whiteandtribs.",2042,1398,468,2866.5
"status.quo","Whiteandtribs.",2043,1429.5,461.75,2902.75
"status.quo","Whiteandtribs.",2044,1309,473.75,3007
"status.quo","Whiteandtribs.",2045,1267,425.5,2950.75
"status.quo","Whiteandtribs.",2046,1250,391.75,2977
"status.quo","Whiteandtribs.",2047,1243.5,368.5,3023
"status.quo","Whiteandtribs.",2048,1254.5,341.25,3149.5
"status.quo","Whiteandtribs.",2049,1245,338,3125.75
"status.quo","Whiteandtribs.",2050,1244,316.5,3161.25
"status.quo","Whiteandtribs.",2051,1185.5,261,3223
"status.quo","Whiteandtribs.",2052,1122,244.25,3276.75
"status.quo","Whiteandtribs.",2053,1134.5,216,3266.25
"status.quo","Whiteandtribs.",2054,1144,209,3272.75
"status.quo","Whiteandtribs.",2055,1143.5,191.25,3221.75
"status.quo","Whiteandtribs.",2056,1120,149.5,3109.25
"status.quo","Whiteandtribs.",2057,1233.5,151.75,3251.75
"status.quo","Whiteandtribs.",2058,1135.5,121.75,3116.25
"status.quo","Whiteandtribs.",2059,1096.5,126.25,3154.25
"status.quo","Whiteandtribs.",2060,1038,118.75,3126.75
"status.quo","Whiteandtribs.",2061,1009,91.25,3069.5
"status.quo","Whiteandtribs.",2062,942,93.5,3000
"status.quo","Whiteandtribs.",2063,976,88.5,2993
"status.quo","Whiteandtribs.",2064,878,73,2970.5
"status.quo","Whiteandtribs.",2065,843.5,72.5,3000.5
"status.quo","Whiteandtribs.",2066,817,66.75,2932.75
"status.quo","Whiteandtribs.",2067,794.5,56.5,3013.25
"status.quo","YukonR.Teslinheadwaters",2024,3967,3547.25,4481.25
"status.quo","YukonR.Teslinheadwaters",2025,4573,3805.5,5724.75
"status.quo","YukonR.Teslinheadwaters",2026,4133,3065.25,5673.75
"status.quo","YukonR.Teslinheadwaters",2027,3378,2274,4819.5
"status.quo","YukonR.Teslinheadwaters",2028,3375,2169.25,5136.75
"status.quo","YukonR.Teslinheadwaters",2029,4734,2943.5,7566.25
"status.quo","YukonR.Teslinheadwaters",2030,5012.5,2971.5,8339.75
"status.quo","YukonR.Teslinheadwaters",2031,4697,2638.5,8208
"status.quo","YukonR.Teslinheadwaters",2032,4475.5,2347,8615.25
"status.quo","YukonR.Teslinheadwaters",2033,4606.5,2092,9014
"status.quo","YukonR.Teslinheadwaters",2034,4540.5,2043.5,8334.5
"status.quo","YukonR.Teslinheadwaters",2035,4533.5,2156.75,7644.75
"status.quo","YukonR.Teslinheadwaters",2036,4393,2069.25,7479.5
"status.quo","YukonR.Teslinheadwaters",2037,4201,1884.75,7339.25
"status.quo","YukonR.Teslinheadwaters",2038,4282.5,1734.75,7334
"status.quo","YukonR.Teslinheadwaters",2039,4231.5,1684.5,7442.5
"status.quo","YukonR.Teslinheadwaters",2040,4080.5,1717.25,7981
"status.quo","YukonR.Teslinheadwaters",2041,4128.5,1584.5,7675.25
"status.quo","YukonR.Teslinheadwaters",2042,4058,1414.5,8158
"status.quo","YukonR.Teslinheadwaters",2043,3726,1392.5,7890.75
"status.quo","YukonR.Teslinheadwaters",2044,3572,1337.5,8123.5
"status.quo","YukonR.Teslinheadwaters",2045,3576,1309.5,7952
"status.quo","YukonR.Teslinheadwaters",2046,3663,1415.25,8001.25
"status.quo","YukonR.Teslinheadwaters",2047,3783,1277,8247.25
"status.quo","YukonR.Teslinheadwaters",2048,3928.5,1206.5,8629.75
"status.quo","YukonR.Teslinheadwaters",2049,3890,1041.25,7664
"status.quo","YukonR.Teslinheadwaters",2050,3815.5,1049.75,7459.75
"status.quo","YukonR.Teslinheadwaters",2051,3890.5,979.75,7539.25
"status.quo","YukonR.Teslinheadwaters",2052,3773.5,909.5,7811.75
"status.quo","YukonR.Teslinheadwaters",2053,3653.5,847,7823.75
"status.quo","YukonR.Teslinheadwaters",2054,3825,749.5,8258.75
"status.quo","YukonR.Teslinheadwaters",2055,3773,699.75,8255.75
"status.quo","YukonR.Teslinheadwaters",2056,3381.5,676.25,8090.75
"status.quo","YukonR.Teslinheadwaters",2057,3705,668.5,8185.5
"status.quo","YukonR.Teslinheadwaters",2058,3689,616.75,7376.25
"status.quo","YukonR.Teslinheadwaters",2059,3541.5,552,7724
"status.quo","YukonR.Teslinheadwaters",2060,3282,531,7885
"status.quo","YukonR.Teslinheadwaters",2061,3111.5,473.5,7728
"status.quo","YukonR.Teslinheadwaters",2062,3173.5,453.75,7811.25
"status.quo","YukonR.Teslinheadwaters",2063,3311.5,434,8339.75
"status.quo","YukonR.Teslinheadwaters",2064,3289,384.75,8416
"status.quo","YukonR.Teslinheadwaters",2065,3049.5,345.5,8164.5
"status.quo","YukonR.Teslinheadwaters",2066,3138,342.5,7428
"status.quo","YukonR.Teslinheadwaters",2067,2908,325.75,7564.75
